NaN	NaN	z	density	stdev
548973.700291	4743447.7312	1100	1.6253861279481	0
551258.522459	4742695.75885	1100	1.6253861279481	0
553543.533621	4741943.99507	1100	1.6253861279481	0
555828.724051	4741191.32769	1100	1.6253861279481	0
558113.362054	4740439.98605	1100	1.6253861279481	0
560398.180379	4739687.73971	1100	1.6253861279481	0
562683.190489	4738935.6992	1100	1.6253861279481	0
564968.393254	4738183.86367	1100	1.6253861279481	0
567253.023828	4737431.1296	1100	1.6253861279481	0
569538.614172	4736679.70181	1100	1.6253861279481	0
571823.633381	4735927.37439	1100	1.6253861279481	0
574108.095385	4735175.25873	1100	1.6253861279481	0
576393.506467	4734423.33519	1100	1.6253861279481	0
578678.362276	4733671.62232	1100	1.6253861279481	0
580963.40094	4732918.99838	1100	1.6253861279481	0
583248.653703	4732167.68523	1100	1.6253861279481	0
585533.338002	4731415.47034	1100	1.6253861279481	0
587818.974589	4730663.44249	1100	1.6253861279481	0
590104.042894	4729910.51179	1100	1.6253861279481	0
592388.57795	4729158.90102	1100	1.6253861279481	0
594674.049792	4728406.36309	1100	1.6253861279481	0
596958.972724	4727654.03262	1100	1.6253861279481	0
599244.099536	4726901.89687	1100	1.6253861279481	0
601529.431105	4726149.95498	1100	1.6253861279481	0
603814.968308	4725398.20611	1100	1.6253861279481	0
606099.940433	4724645.55174	1100	1.6253861279481	0
608385.119254	4723893.08929	1100	2.43414781815888	0.0250431586817143
610670.505652	4723140.8179	1100	2.59697038676265	0.0317676319034676
612955.349428	4722388.7513	1100	2.5727278481168	0.0303008851418385
615240.402725	4721636.87466	1100	2.52347449498453	0.0276030508003454
617525.643981	4720884.07578	1100	2.49390227795502	0.0263098259150743
619811.095636	4720131.46517	1100	2.44785089835587	0.0111243330758403
622096.781901	4719380.15331	1100	2.37143343937188	0.0117329102899093
624381.883059	4718626.82136	1100	2.34532797871085	0.012407926826179
626667.220775	4717874.78707	1100	2.38997503696164	0.0113947373700908
628952.772605	4717122.93822	1100	2.43346359156173	0.011084290857884
369227.540707	4802594.24559	1000	1.6253861279481	0
371513.011504	4801842.30129	1000	1.6253861279481	0
373797.854092	4801090.60364	1000	1.6253861279481	0
376083.614884	4800338.07308	1000	1.6253861279481	0
378368.725834	4799586.89935	1000	1.6253861279481	0
380653.23381	4798834.86007	1000	1.6253861279481	0
382938.638467	4798083.0964	1000	1.6253861279481	0
385223.440335	4797330.46613	1000	1.6253861279481	0
387508.357934	4796579.20616	1000	1.6253861279481	0
389793.434468	4795827.09321	1000	1.6253861279481	0
392078.649374	4795075.2377	1000	1.6253861279481	0
394364.023198	4794322.52759	1000	1.6253861279481	0
396648.756738	4793571.17135	1000	1.6253861279481	0
398933.650222	4792818.95948	1000	1.6253861279481	0
401218.684776	4792067.00239	1000	1.6253861279481	0
403503.861236	4791315.29929	1000	1.6253861279481	0
405788.420646	4790563.83734	1000	1.6253861279481	0
408073.900706	4789811.52882	1000	1.6253861279481	0
410358.764746	4789059.4604	1000	1.6253861279481	0
412643.773395	4788307.64331	1000	1.6253861279481	0
414928.927493	4787556.07674	1000	1.6253861279481	0
417213.468585	4786804.74929	1000	1.6253861279481	0
419498.172064	4786052.56005	1000	1.6253861279481	0
421783.781958	4785300.62947	1000	1.6253861279481	0
424068.021821	4784548.92675	1000	1.6253861279481	0
426353.169779	4783797.48107	1000	1.6253861279481	0
428638.480944	4783045.17034	1000	1.6253861279481	0
430923.183246	4782293.09618	1000	1.6253861279481	0
433208.036423	4781541.26721	1000	1.6253861279481	0
435493.041319	4780789.6826	1000	1.6253861279481	0
437777.440375	4780038.33359	1000	1.6253861279481	0
440062.762575	4779286.12428	1000	1.6253861279481	0
442347.479971	4778534.14952	1000	1.6253861279481	0
444632.351807	4777782.41644	1000	1.6253861279481	0
446917.37893	4777030.92424	1000	1.6253861279481	0
449201.813811	4776278.55431	1000	1.6253861279481	0
451487.153717	4775527.5417	1000	1.6253861279481	0
453771.902417	4774775.6503	1000	1.6253861279481	0
456056.809134	4774023.99709	1000	1.6253861279481	0
458341.125025	4773271.46462	1000	1.6253861279481	0
460626.349988	4772520.28562	1000	1.6253861279481	0
462910.985163	4771768.22631	1000	1.6253861279481	0
465195.781089	4771016.4025	1000	1.6253861279481	0
467480.738615	4770264.81337	1000	1.6253861279481	0
469765.864278	4769512.34679	1000	1.6253861279481	0
472050.390198	4768761.22097	1000	1.6253861279481	0
474335.085295	4768009.21664	1000	1.6253861279481	0
476619.944734	4767257.4443	1000	1.6253861279481	0
478904.973337	4766504.79181	1000	1.6253861279481	0
481189.407047	4765753.47855	1000	1.6253861279481	0
483474.767404	4765001.2862	1000	1.6253861279481	0
485759.53831	4764249.32071	1000	1.6253861279481	0
488044.477158	4763497.58367	1000	1.6253861279481	0
490328.828651	4762746.07303	1000	1.6253861279481	0
492614.106042	4761994.79072	1000	1.6253861279481	0
494898.798944	4761242.62242	1000	1.6253861279481	0
497183.66254	4760490.67987	1000	1.6253861279481	0
499467.941924	4759738.96216	1000	1.6253861279481	0
501753.149575	4758987.4689	1000	1.6253861279481	0
504037.774158	4758235.0881	1000	1.6253861279481	0
506322.572194	4757482.93032	1000	1.6253861279481	0
508607.54454	4756730.99474	1000	1.6253861279481	0
510892.692056	4755979.28052	1000	1.6253861279481	0
513177.260413	4755227.78854	1000	1.6253861279481	0
515462.002929	4754475.40553	1000	1.6253861279481	0
517746.925874	4753724.35332	1000	1.6253861279481	0
520032.023833	4752972.40842	1000	1.6253861279481	0
522316.545786	4752220.6842	1000	1.6253861279481	0
524601.242935	4751468.06621	1000	1.6253861279481	0
526886.125016	4750716.77629	1000	1.6253861279481	0
529171.183152	4749964.59094	1000	1.6253861279481	0
531456.422858	4749212.62067	1000	1.6253861279481	0
533741.090671	4748460.86898	1000	1.6253861279481	0
536025.93515	4747708.21994	1000	1.6253861279481	0
538310.970369	4746956.89541	1000	1.6253861279481	0
540595.429074	4746204.67709	1000	1.6253861279481	0
542880.827129	4745452.66534	1000	1.6253861279481	0
545165.657412	4744700.87006	1000	1.6253861279481	0
547450.674831	4743949.28521	1000	1.6253861279481	0
549735.117158	4743196.80498	1000	1.6253861279481	0
552020.501241	4742444.5274	1000	1.6253861279481	0
554305.331021	4741693.57606	1000	1.6253861279481	0
556590.330118	4740940.60969	1000	1.6253861279481	0
558874.777026	4740188.96906	1000	1.6253861279481	0
561160.168975	4739437.52715	1000	1.6253861279481	0
563444.988311	4738685.1872	1000	1.6253861279481	0
565730.000363	4737933.05215	1000	1.6253861279481	0
568015.206003	4737181.12116	1000	1.6253861279481	0
570299.853286	4736429.40245	1000	1.6253861279481	0
572585.435011	4735676.76601	1000	1.6253861279481	0
574869.706808	4734924.35039	1000	1.6253861279481	0
577154.942387	4734173.23807	1000	1.6253861279481	0
579440.36099	4733421.21485	1000	1.6253861279481	0
581725.209831	4732668.29041	1000	1.6253861279481	0
584010.272977	4731916.67667	1000	1.6253861279481	0
586295.519765	4731164.1501	1000	1.6253861279481	0
588580.214553	4730411.83261	1000	1.6253861279481	0
590865.862443	4729659.70082	1000	1.6253861279481	0
593150.960269	4728907.77702	1000	1.6253861279481	0
595435.509188	4728156.06125	1000	1.6253861279481	0
597720.995121	4727403.417	1000	1.6253861279481	0
600005.933207	4726650.97967	1000	1.6253861279481	0
602291.07611	4725898.73613	1000	1.6253861279481	0
604576.424709	4725146.68552	1000	1.6253861279481	0
606861.22856	4724394.84078	1000	1.6253861279481	0
609146.970455	4723642.06244	1000	2.46427449777251	0.0254099911305278
611432.189929	4722890.60021	1000	2.58904636873541	0.0312820704318413
613717.597096	4722138.21676	1000	2.55053001160201	0.0290237337476708
616002.462705	4721386.03757	1000	2.50448028245435	0.0267341064750753
618287.538777	4720634.04739	1000	2.47516121848887	0.025685826294466
620572.803162	4719881.13404	1000	2.40738659279566	0.0111895305692907
622858.278889	4719128.40801	1000	2.32026057535061	0.0132516841129232
625143.990757	4718376.97981	1000	2.32513544338564	0.0130740337025733
627429.141765	4717624.64233	1000	2.38475149493648	0.0114776395734019
629714.482146	4716871.37885	1000	2.43893873900769	0.011091695827527
369989.447619	4802342.95275	900	1.6253861279481	0
372274.692803	4801591.83147	900	1.6253861279481	0
374560.095241	4800839.86164	900	1.6253861279481	0
376844.870499	4800088.13795	900	1.6253861279481	0
379129.803196	4799335.56466	900	1.6253861279481	0
381414.848709	4798584.36343	900	1.6253861279481	0
383700.052484	4797832.31098	900	1.6253861279481	0
385985.392837	4797080.51775	900	1.6253861279481	0
388270.13087	4796327.85742	900	1.6253861279481	0
390555.746557	4795576.58048	900	1.6253861279481	0
392840.760951	4794824.43541	900	1.6253861279481	0
395125.154356	4794072.53351	900	1.6253861279481	0
397410.448228	4793320.90104	900	1.6253861279481	0
399695.141708	4792568.39947	900	1.6253861279481	0
401980.717978	4791817.27638	900	1.6253861279481	0
404265.694884	4791065.28314	900	1.6253861279481	0
406550.814597	4790313.543	900	1.6253861279481	0
408835.335331	4789560.93226	900	1.6253861279481	0
411120.742847	4788809.69618	900	1.6253861279481	0
413405.552414	4788057.58845	900	1.6253861279481	0
415690.507494	4787305.73115	900	1.6253861279481	0
417974.849665	4786554.11301	900	1.6253861279481	0
420260.113307	4785801.64319	900	1.6253861279481	0
422544.750576	4785050.52273	900	1.6253861279481	0
424830.30995	4784298.5484	900	1.6253861279481	0
427114.500464	4783546.8018	900	1.6253861279481	0
429399.613069	4782794.1997	900	1.6253861279481	0
431684.862774	4782042.95419	900	1.6253861279481	0
433969.517878	4781290.83349	900	1.6253861279481	0
436254.324763	4780538.95708	900	1.6253861279481	0
438539.284273	4779787.32414	900	1.6253861279481	0
440824.397253	4779035.93387	900	1.6253861279481	0
443108.917046	4778283.66687	900	1.6253861279481	0
445393.591344	4777531.64148	900	1.6253861279481	0
447678.420992	4776779.85689	900	1.6253861279481	0
449963.406836	4776028.31228	900	1.6253861279481	0
452248.549721	4775277.00683	900	1.6253861279481	0
454533.101355	4774524.82261	900	1.6253861279481	0
456817.811068	4773772.87651	900	1.6253861279481	0
459102.679708	4773021.16769	900	1.6253861279481	0
461387.708124	4772269.69535	900	1.6253861279481	0
463672.903991	4771517.34736	900	1.6253861279481	0
465957.503288	4770765.22985	900	1.6253861279481	0
468242.264248	4770013.34693	900	1.6253861279481	0
470527.187721	4769261.6978	900	1.6253861279481	0
472812.274558	4768510.28162	900	1.6253861279481	0
475096.773498	4767757.98309	900	1.6253861279481	0
477381.432586	4767007.02777	900	1.6253861279481	0
479666.261616	4766255.19221	900	1.6253861279481	0
481951.260153	4765502.4756	900	1.6253861279481	0
484236.421825	4764751.09974	900	1.6253861279481	0
486520.997539	4763998.83945	900	1.6253861279481	0
488805.739148	4763247.91885	900	1.6253861279481	0
491090.652155	4762496.11448	900	1.6253861279481	0
493375.736125	4761743.42552	900	1.6253861279481	0
495660.23306	4760992.07322	900	1.6253861279481	0
497944.902001	4760239.83526	900	1.6253861279481	0
500229.742555	4759487.82214	900	1.6253861279481	0
502514.755579	4758736.03303	900	1.6253861279481	0
504799.186392	4757984.46772	900	1.6253861279481	0
507084.547026	4757233.12444	900	1.6253861279481	0
509369.325587	4756480.89257	900	1.6253861279481	0
511654.279381	4755728.88198	900	1.6253861279481	0
513938.65411	4754977.09365	900	1.6253861279481	0
516223.961041	4754225.52345	900	1.6253861279481	0
518508.687322	4753473.0631	900	1.6253861279481	0
520793.595532	4752721.93264	900	1.6253861279481	0
523077.924331	4751969.91154	900	1.6253861279481	0
525363.187718	4751218.10467	900	1.6253861279481	0
527647.871876	4750465.40609	900	1.6253861279481	0
529932.742469	4749714.03467	900	1.6253861279481	0
532217.789464	4748961.7669	900	1.6253861279481	0
534503.018954	4748209.71329	900	1.6253861279481	0
536787.677604	4747457.87774	900	1.6253861279481	0
539072.520669	4746706.25528	900	1.6253861279481	0
541357.541178	4745953.73372	900	1.6253861279481	0
543642.001318	4745202.54053	900	1.6253861279481	0
545927.393774	4744450.44127	900	1.6253861279481	0
548212.219513	4743698.55795	900	1.6253861279481	0
550497.233317	4742946.88413	900	1.6253861279481	0
552781.672503	4742194.31441	900	1.6253861279481	0
555067.054249	4741441.94603	900	1.6253861279481	0
557351.883329	4740690.90337	900	1.6253861279481	0
559636.892815	4739938.9561	900	1.6253861279481	0
561922.082266	4739186.10339	900	1.6253861279481	0
564206.722568	4738434.57536	900	1.6253861279481	0
566491.54389	4737682.14079	900	1.6253861279481	0
568776.55886	4736929.9102	900	1.6253861279481	0
571061.768351	4736177.88276	900	1.6253861279481	0
573346.420544	4735426.06705	900	1.6253861279481	0
575632.021784	4734674.44365	900	1.6253861279481	0
577917.052839	4733921.91956	900	1.6253861279481	0
580201.528808	4733169.60615	900	1.6253861279481	0
582486.955473	4732417.48224	900	1.6253861279481	0
584771.828985	4731665.56793	900	1.6253861279481	0
587056.902627	4730913.85204	900	1.6253861279481	0
589342.160263	4730161.22239	900	1.6253861279481	0
591626.88441	4729409.91264	900	1.6253861279481	0
593912.54546	4728657.67592	900	1.6253861279481	0
596197.639177	4727904.53529	900	1.6253861279481	0
598482.954604	4727152.70081	900	1.6253861279481	0
600767.723156	4726401.07328	900	1.6253861279481	0
603052.677816	4725648.52809	900	1.6253861279481	0
605337.838234	4724896.17575	900	1.6253861279481	0
607623.205287	4724144.0154	900	1.6253861279481	0
609908.779855	4723392.04621	900	2.48291572566586	0.0259225725000185
612193.790297	4722639.17044	900	2.57422022918494	0.0303893681503536
614479.031171	4721887.59607	900	2.52574160295017	0.0277147147564192
616764.46009	4721135.09955	900	2.49174904604532	0.0262294258660422
619049.348517	4720382.80673	900	2.44936214447221	0.0111323175613865
621334.448349	4719630.70201	900	2.35133556171602	0.0122330508122133
623619.736847	4718877.67317	900	2.27220259052518	0.0152906438463528
625905.261694	4718125.94206	900	2.30895632003212	0.0136865704711578
628190.976089	4717373.28514	900	2.39053753357086	0.0113863953294288
368466.352347	4802844.34791	800	1.6253861279481	0
370751.263108	4802092.67505	800	1.6253861279481	0
373036.307001	4801341.26559	800	1.6253861279481	0
375321.508072	4800589.00748	800	1.6253861279481	0
377606.843096	4799837.01116	800	1.6253861279481	0
379891.551971	4799085.26048	800	1.6253861279481	0
382177.179452	4798332.67436	800	1.6253861279481	0
384462.160274	4797581.44409	800	1.6253861279481	0
386747.299693	4796829.36172	800	1.6253861279481	0
389031.816058	4796077.52351	800	1.6253861279481	0
391317.231362	4795325.95728	800	1.6253861279481	0
393602.045331	4794573.52295	800	1.6253861279481	0
395886.998635	4793821.3451	800	1.6253861279481	0
398172.09211	4793069.42292	800	1.6253861279481	0
400457.32659	4792317.75561	800	1.6253861279481	0
402741.942986	4791566.32995	800	1.6253861279481	0
405027.479827	4790814.059	800	1.6253861279481	0
407312.399613	4790062.02865	800	1.6253861279481	0
409596.703481	4789310.23897	800	1.6253861279481	0
411881.911621	4788558.71252	800	1.6253861279481	0
414167.265146	4787807.43667	800	1.6253861279481	0
416452.021193	4787055.28867	800	1.6253861279481	0
418736.923656	4786303.39022	800	1.6253861279481	0
421021.973374	4785551.7405	800	1.6253861279481	0
423306.426514	4784799.21765	800	1.6253861279481	0
425591.77294	4784048.06327	800	1.6253861279481	0
427876.52382	4783296.0347	800	1.6253861279481	0
430161.424669	4782544.2522	800	1.6253861279481	0
432446.476331	4781792.71496	800	1.6253861279481	0
434730.933344	4781040.30254	800	1.6253861279481	0
437016.300638	4780288.14239	800	1.6253861279481	0
439301.062087	4779536.21728	800	1.6253861279481	0
441585.97707	4778784.53476	800	1.6253861279481	0
443870.288292	4778033.08682	800	1.6253861279481	0
446155.523075	4777280.77602	800	1.6253861279481	0
448440.145459	4776529.81004	800	1.6253861279481	0
450724.934203	4775777.97267	800	1.6253861279481	0
453009.880053	4775026.37439	800	1.6253861279481	0
455294.99225	4774273.90308	800	1.6253861279481	0
457579.496878	4773522.77509	800	1.6253861279481	0
459864.926342	4772770.77815	800	1.6253861279481	0
462149.758096	4772019.01217	800	1.6253861279481	0
464433.999969	4771266.36592	800	1.6253861279481	0
466719.153617	4770515.07057	800	1.6253861279481	0
469003.718424	4769762.89388	800	1.6253861279481	0
471288.445806	4769010.9509	800	1.6253861279481	0
473573.336615	4768259.24079	800	1.6253861279481	0
475858.391703	4767507.76274	800	1.6253861279481	0
478142.859367	4766755.40182	800	1.6253861279481	0
480428.245236	4766004.38573	800	1.6253861279481	0
482713.044723	4765252.48569	800	1.6253861279481	0
484998.011234	4764500.81502	800	1.6253861279481	0
487282.391741	4763748.25993	800	1.6253861279481	0
489567.694531	4762997.04578	800	1.6253861279481	0
491852.412359	4762244.94616	800	1.6253861279481	0
494137.299964	4761493.07319	800	1.6253861279481	0
496421.602307	4760741.42558	800	1.6253861279481	0
498706.832372	4759988.89239	800	1.6253861279481	0
500991.478407	4759237.69483	800	1.6253861279481	0
503276.297219	4758485.60987	800	1.6253861279481	0
505561.289421	4757733.74801	800	1.6253861279481	0
507845.70046	4756982.10944	800	1.6253861279481	0
510131.042113	4756230.69161	800	1.6253861279481	0
512415.802168	4755478.38466	800	1.6253861279481	0
514700.738376	4754726.29809	800	1.6253861279481	0
516985.096571	4753974.43325	800	1.6253861279481	0
519270.387761	4753222.78524	800	1.6253861279481	0
521555.098775	4752470.24656	800	1.6253861279481	0
523839.99322	4751719.03687	800	1.6253861279481	0
526125.063371	4750966.93266	800	1.6253861279481	0
528409.559619	4750215.04808	800	1.6253861279481	0
530694.237566	4749463.37926	800	1.6253861279481	0
532979.091832	4748710.814	800	1.6253861279481	0
535264.135333	4747959.57416	800	1.6253861279481	0
